0.993845	-0.218674
0.993538	-0.431133
0.993099	-0.61688
0.992555	-0.764887
0.991934	-0.874387
0.991258	-0.950811
0.990546	-1.0015
0.989811	-1.03326
0.989063	-1.05153
0.988309	-1.06035
0.987554	-1.06261
0.9868	-1.06034
0.98605	-1.05498
0.985305	-1.04752
0.984566	-1.03866
0.983835	-1.0289
0.98311	-1.01859
0.982394	-1.00797
0.981684	-0.997222
0.980983	-0.986467
0.980289	-0.975793
0.979603	-0.965262
0.978924	-0.954914
0.978252	-0.944779
0.977587	-0.934874
0.976929	-0.925208
0.976278	-0.915788
0.975634	-0.906614
0.974995	-0.897685
0.974363	-0.888996
0.973737	-0.880543
0.973117	-0.87232
0.972502	-0.86432
0.971893	-0.856536
0.97129	-0.848961
0.970691	-0.841587
0.970098	-0.834407
0.96951	-0.827414
0.968926	-0.820601
0.968347	-0.813962
0.967773	-0.807489
0.967203	-0.801177
0.966638	-0.795019
0.966077	-0.789009
0.96552	-0.783143
0.964967	-0.777414
0.964419	-0.771817
0.963874	-0.766349
0.963333	-0.761003
0.962795	-0.755776
0.962261	-0.750663
0.961731	-0.74566
0.961205	-0.740764
0.960681	-0.735971
0.960161	-0.731277
0.959645	-0.726679
0.959131	-0.722173
0.958621	-0.717757
0.958113	-0.713428
0.957609	-0.709183
0.957108	-0.705019
0.956609	-0.700934
0.956114	-0.696925
0.955621	-0.692991
0.955131	-0.689127
0.954644	-0.685334
0.954159	-0.681608
0.953677	-0.677948
0.953198	-0.674351
0.952721	-0.670816
0.952246	-0.667342
0.951774	-0.663926
0.951304	-0.660567
0.950837	-0.657263
0.950372	-0.654013
0.949909	-0.650816
0.949449	-0.647669
0.94899	-0.644573
0.948534	-0.641525
0.94808	-0.638524
0.947628	-0.63557
0.947178	-0.63266
0.946731	-0.629795
0.946285	-0.626972
0.945841	-0.624191
0.945399	-0.621451
0.944959	-0.618751
0.944521	-0.61609
0.944085	-0.613468
0.94365	-0.610882
0.943218	-0.608333
0.942787	-0.605819
0.942358	-0.603341
0.941931	-0.600897
0.941505	-0.598486
0.941081	-0.596107
0.940659	-0.593761
0.940239	-0.591446
0.93982	-0.589162
0.939402	-0.586909
0.938987	-0.584684
0.938573	-0.582489
0.93816	-0.580322
0.937749	-0.578183
0.937339	-0.576071
0.936931	-0.573986
0.936524	-0.571927
0.936119	-0.569894
0.935715	-0.567887
0.935313	-0.565904
0.934912	-0.563946
0.934512	-0.562012
0.934114	-0.560102
0.933717	-0.558214
0.933322	-0.55635
0.932927	-0.554508
0.932534	-0.552688
0.932143	-0.550889
0.931752	-0.549112
0.931363	-0.547356
0.930975	-0.54562
0.930588	-0.543905
0.930203	-0.542209
0.929818	-0.540534
0.929435	-0.538877
0.929053	-0.53724
0.928672	-0.535621
0.928293	-0.534021
0.927914	-0.532439
0.927537	-0.530875
0.92716	-0.529329
0.926785	-0.5278
0.926411	-0.526288
0.926037	-0.524793
0.925665	-0.523314
0.925294	-0.521852
0.924924	-0.520406
0.924555	-0.518977
0.924187	-0.517562
0.92382	-0.516164
0.923454	-0.514781
0.923089	-0.513412
0.922725	-0.512059
0.922362	-0.510721
0.922	-0.509396
0.921638	-0.508087
0.921278	-0.506791
0.920919	-0.50551
0.92056	-0.504242
0.920202	-0.502988
0.919846	-0.501747
0.91949	-0.500519
0.919135	-0.499305
0.918781	-0.498104
0.918427	-0.496915
0.918075	-0.495739
0.917723	-0.494576
0.917372	-0.493425
0.917022	-0.492286
0.916673	-0.491159
0.916324	-0.490044
0.915977	-0.488941
0.91563	-0.48785
0.915284	-0.48677
0.914938	-0.485702
0.914594	-0.484644
0.91425	-0.483598
0.913907	-0.482564
0.913564	-0.48154
0.913223	-0.480526
0.912882	-0.479524
0.912542	-0.478532
0.912202	-0.477551
0.911863	-0.476579
0.911525	-0.475619
0.911187	-0.474668
0.910851	-0.473727
0.910514	-0.472797
0.910179	-0.471876
0.909844	-0.470965
0.90951	-0.470064
0.909176	-0.469172
0.908843	-0.46829
0.908511	-0.467417
0.908179	-0.466553
0.907848	-0.465699
0.907517	-0.464854
0.907187	-0.464017
0.906858	-0.46319
0.906529	-0.462372
0.906201	-0.461562
0.905874	-0.460761
0.905546	-0.459969
0.90522	-0.459186
0.904894	-0.458411
0.904569	-0.457644
0.904244	-0.456886
0.903919	-0.456136
0.903596	-0.455394
0.903272	-0.45466
0.90295	-0.453934
0.902627	-0.453217
0.902305	-0.452507
0.901984	-0.451805
0.901663	-0.451111
0.901343	-0.450425
0.901023	-0.449746
0.900704	-0.449075
0.900385	-0.448412
0.900067	-0.447756
0.899749	-0.447108
0.899431	-0.446467
0.899114	-0.445833
