0.992623	-1.0531
0.988919	-1.51872
0.984616	-1.47015
0.980594	-1.35101
0.976906	-1.24388
0.973496	-1.15648
0.970311	-1.08537
0.96731	-1.02661
0.964462	-0.977171
0.961745	-0.934889
0.959139	-0.8982
0.956631	-0.865964
0.95421	-0.837335
0.951866	-0.811673
0.949591	-0.788485
0.947379	-0.767385
0.945224	-0.748064
0.943122	-0.730277
0.941069	-0.71382
0.93906	-0.698527
0.937094	-0.68426
0.935167	-0.670903
0.933277	-0.658357
0.931422	-0.646538
0.929599	-0.635373
0.927807	-0.624801
0.926044	-0.614767
0.924309	-0.605222
0.922601	-0.596127
0.920918	-0.587443
0.919259	-0.579139
0.917623	-0.571184
0.91601	-0.563553
0.914417	-0.556224
0.912845	-0.549174
0.911293	-0.542384
0.90976	-0.535839
0.908245	-0.529521
0.906747	-0.523418
0.905267	-0.517515
0.903803	-0.511802
0.902356	-0.506267
0.900923	-0.5009
0.899506	-0.495693
0.898104	-0.490636
0.896715	-0.485722
0.89534	-0.480944
0.893979	-0.476295
0.892631	-0.471769
0.891295	-0.467359
0.889972	-0.463061
0.888661	-0.458869
0.887362	-0.454779
0.886074	-0.450786
0.884798	-0.446886
0.883532	-0.443076
0.882277	-0.439351
0.881033	-0.435708
0.879799	-0.432145
0.878574	-0.428657
0.87736	-0.425242
0.876155	-0.421897
0.87496	-0.41862
0.873774	-0.415408
0.872597	-0.41226
0.871429	-0.409172
0.870269	-0.406143
0.869119	-0.40317
0.867976	-0.400253
0.866842	-0.397388
0.865715	-0.394575
0.864597	-0.391812
0.863487	-0.389097
0.862384	-0.386429
0.861288	-0.383806
0.860201	-0.381228
0.85912	-0.378692
0.858046	-0.376197
0.85698	-0.373744
0.85592	-0.371329
0.854868	-0.368952
0.853821	-0.366613
0.852782	-0.36431
0.851749	-0.362042
0.850723	-0.359809
0.849702	-0.357609
0.848688	-0.355441
0.84768	-0.353305
0.846679	-0.351201
0.845683	-0.349126
0.844693	-0.347081
0.843708	-0.345065
0.84273	-0.343077
0.841757	-0.341117
0.840789	-0.339183
0.839827	-0.337276
0.838871	-0.335395
0.837919	-0.333538
0.836973	-0.331706
0.836032	-0.329899
0.835097	-0.328114
0.834166	-0.326353
0.83324	-0.324615
0.832319	-0.322898
0.831403	-0.321203
0.830492	-0.319529
0.829586	-0.317876
0.828684	-0.316244
0.827787	-0.314631
0.826894	-0.313038
0.826006	-0.311465
0.825122	-0.30991
0.824243	-0.308373
0.823368	-0.306855
0.822498	-0.305354
0.821631	-0.303871
0.820769	-0.302405
0.819911	-0.300956
0.819057	-0.299524
0.818207	-0.298107
0.817361	-0.296707
0.816519	-0.295322
0.815681	-0.293953
0.814847	-0.292599
0.814017	-0.291259
0.813191	-0.289935
0.812368	-0.288624
0.811549	-0.287328
0.810733	-0.286046
0.809922	-0.284777
0.809113	-0.283522
0.808309	-0.28228
0.807508	-0.281051
0.80671	-0.279834
0.805916	-0.278631
0.805125	-0.277439
0.804338	-0.27626
0.803554	-0.275093
0.802773	-0.273937
0.801995	-0.272793
0.801221	-0.271661
0.80045	-0.27054
0.799682	-0.269429
0.798917	-0.26833
0.798156	-0.267241
0.797397	-0.266163
0.796642	-0.265095
0.795889	-0.264038
0.79514	-0.26299
0.794393	-0.261953
0.79365	-0.260925
0.792909	-0.259906
0.792171	-0.258897
0.791436	-0.257898
0.790704	-0.256907
0.789975	-0.255926
0.789248	-0.254953
0.788524	-0.25399
0.787803	-0.253034
0.787085	-0.252088
0.786369	-0.251149
0.785656	-0.250219
0.784946	-0.249297
0.784238	-0.248383
0.783533	-0.247477
0.782831	-0.246578
0.782131	-0.245687
0.781433	-0.244804
0.780738	-0.243928
0.780045	-0.243059
0.779355	-0.242197
0.778668	-0.241342
0.777983	-0.240495
0.7773	-0.239654
0.776619	-0.23882
0.775941	-0.237992
0.775265	-0.237171
0.774592	-0.236356
0.773921	-0.235548
0.773252	-0.234745
0.772586	-0.233949
0.771921	-0.233159
0.771259	-0.232375
0.7706	-0.231596
0.769942	-0.230824
0.769287	-0.230056
0.768633	-0.229295
0.767982	-0.228539
0.767333	-0.227788
0.766686	-0.227042
0.766042	-0.226302
0.765399	-0.225566
0.764759	-0.224836
0.76412	-0.22411
0.763484	-0.22339
0.762849	-0.222674
0.762217	-0.221962
0.761587	-0.221255
0.760959	-0.220553
0.760332	-0.219855
0.759708	-0.219162
0.759086	-0.218472
0.758465	-0.217787
0.757847	-0.217106
0.75723	-0.216429
0.756616	-0.215756
0.756003	-0.215087
0.755392	-0.214421
0.754783	-0.213759
0.754176	-0.213101
0.753571	-0.212446
0.752968	-0.211795
0.752366	-0.211147
0.751767	-0.210503
0.751169	-0.209862
0.750573	-0.209224
0.749979	-0.208589
0.749386	-0.207957
0.748796	-0.207328
0.748207	-0.206703
0.74762	-0.20608
0.747035	-0.205459
0.746451	-0.204842
0.745869	-0.204227
0.745289	-0.203615
0.744711	-0.203005
0.744135	-0.202398
0.74356	-0.201793
0.742987	-0.20119
0.742415	-0.20059
0.741846	-0.199992
0.741278	-0.199396
0.740711	-0.198802
0.740147	-0.19821
0.739584	-0.19762
0.739023	-0.197032
0.738463	-0.196446
0.737905	-0.195862
0.737349	-0.19528
0.736794	-0.194699
0.736241	-0.194119
0.73569	-0.193542
0.735141	-0.192965
0.734593	-0.192391
0.734046	-0.191817
0.733501	-0.191245
0.732958	-0.190674
0.732417	-0.190105
0.731877	-0.189536
0.731339	-0.188969
0.730802	-0.188403
0.730267	-0.187838
0.729733	-0.187274
0.729202	-0.18671
0.728671	-0.186148
0.728143	-0.185586
0.727616	-0.185025
0.72709	-0.184465
0.726566	-0.183906
0.726044	-0.183347
0.725523	-0.182788
0.725004	-0.182231
0.724487	-0.181673
0.723971	-0.181116
0.723457	-0.18056
0.722944	-0.180003
0.722433	-0.179447
0.721923	-0.178892
0.721415	-0.178336
0.720909	-0.177781
0.720404	-0.177225
0.7199	-0.17667
0.719399	-0.176115
0.718899	-0.17556
0.7184	-0.175004
0.717903	-0.174449
0.717408	-0.173893
0.716914	-0.173338
0.716422	-0.172781
0.715931	-0.172225
0.715442	-0.171668
0.714955	-0.171111
0.714469	-0.170554
0.713984	-0.169996
0.713502	-0.169438
0.713021	-0.168879
0.712541	-0.16832
0.712063	-0.16776
0.711587	-0.167199
0.711112	-0.166638
0.710639	-0.166076
0.710167	-0.165513
0.709697	-0.164949
0.709229	-0.164385
0.708762	-0.16382
0.708297	-0.163254
0.707834	-0.162687
0.707372	-0.162119
0.706911	-0.16155
0.706453	-0.16098
0.705996	-0.160409
0.70554	-0.159837
0.705087	-0.159264
0.704634	-0.15869
0.704184	-0.158114
0.703735	-0.157538
0.703288	-0.15696
0.702842	-0.156381
0.702398	-0.155801
0.701956	-0.155219
0.701515	-0.154636
0.701076	-0.154051
0.700639	-0.153466
0.700203	-0.152878
0.699769	-0.15229
0.699337	-0.1517
0.698906	-0.151108
0.698477	-0.150515
0.69805	-0.14992
0.697625	-0.149324
0.697201	-0.148726
